keyword,title,company,location,career,education,work_type,deadline,link,rec_idx,crawled_at
헬스케어,의료기기 홈헬스케어영업부 신입 및 경력사원 모집,수도헬스케어(주),"['서울', '영등포구']",경력무관,초대졸↑,정규직,~ 09/26(금),/zf_user/jobs/relay/view?view_type=search&rec_idx=51680292&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51680292,2025-09-02 05:56:00
헬스케어,제약&헬스케어: 마케팅 기획 정규직 경력 채용[팀원],(주) 아이파트너스코리아,"['서울', '성동구']",경력 2~4년,대졸↑,정규직,~ 09/28(일),/zf_user/jobs/relay/view?view_type=search&rec_idx=51688578&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51688578,2025-09-02 05:56:00
헬스케어,홈헬스케어서비스 영업직,바이탈에어코리아(주),"['서울', '송파구']",신입·경력,대졸↑,정규직,~ 09/27(토),/zf_user/jobs/relay/view?view_type=search&rec_idx=51683005&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51683005,2025-09-02 05:56:00
헬스케어,홈헬스케어상담 간호사,바이탈에어코리아(주),"['서울', '송파구']",경력 2~9년,초대졸↑,정규직,~ 10/01(수),/zf_user/jobs/relay/view?view_type=search&rec_idx=51707545&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51707545,2025-09-02 05:56:00
헬스케어,[이그니스]헬스케어사업본부 경력직 공개 채용,(주)이그니스,"['서울', '성동구']",경력 3~15년,대졸↑,정규직,~ 09/23(화),/zf_user/jobs/relay/view?view_type=search&rec_idx=51396423&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51396423,2025-09-02 05:56:00
헬스케어,[경력]헬스케어병원 영업 담당자,(주)카카오헬스케어,"['경기', '성남시 분당구']",경력 3~10년,학력무관,정규직,~ 09/15(월),/zf_user/jobs/relay/view?view_type=search&rec_idx=51612528&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51612528,2025-09-02 05:56:00
헬스케어,HLB(주)헬스케어환경미화담당 채용,에이치엘비(주)헬스케어,['세종특별자치시'],경력무관,학력무관,정규직·계약직,~ 09/27(토),/zf_user/jobs/relay/view?view_type=search&rec_idx=51417952&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51417952,2025-09-02 05:56:00
헬스케어,HLB(주)헬스케어마케팅본부 마케팅팀 디자이너 채용,에이치엘비(주)헬스케어,['세종특별자치시'],신입·경력,초대졸↑,정규직,~ 09/21(일),/zf_user/jobs/relay/view?view_type=search&rec_idx=51369703&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51369703,2025-09-02 05:56:00
헬스케어,HLB(주)헬스케어기술연구소 경력직 연구원 채용,에이치엘비(주)헬스케어,['세종특별자치시'],경력5년↑,대졸↑,정규직,~ 10/10(금),/zf_user/jobs/relay/view?view_type=search&rec_idx=51522339&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51522339,2025-09-02 05:56:00
헬스케어,HLB(주)헬스케어영업본부 영업직(OTC/화장품) 채용,에이치엘비(주)헬스케어,['세종특별자치시'],경력3년↑,학력무관,정규직,~ 09/17(수),/zf_user/jobs/relay/view?view_type=search&rec_idx=51573588&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51573588,2025-09-02 05:56:00
헬스케어,[(주)퍼슨헬스케어] 제약 마케팅 경력 채용,(주)퍼슨헬스케어,"['서울', '금천구']",경력 2~15년,대졸↑,정규직,~ 09/27(토),/zf_user/jobs/relay/view?view_type=search&rec_idx=51675550&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51675550,2025-09-02 05:56:00
헬스케어,[국내유명헬스케어컨설팅그룹] 전략 컨설턴트(경력직),(주)에이치알그룹,"['서울', '서초구']",경력4년↑,대졸↑,정규직,~ 09/16(화),/zf_user/jobs/relay/view?view_type=search&rec_idx=51702997&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51702997,2025-09-02 05:56:00
헬스케어,멘리케헬스케어- Clinical Specialist,멘리케헬스케어코리아(주),"['서울', '송파구']",경력 3~5년,대졸↑,정규직,~ 10/19(일),/zf_user/jobs/relay/view?view_type=search&rec_idx=51607336&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51607336,2025-09-02 05:56:00
헬스케어,디지털헬스케어연구행정 담당자 채용,주식회사 스피어코퍼레이션,"['서울', '강남구']",경력무관,학력무관,정규직,채용시,/zf_user/jobs/relay/view?view_type=search&rec_idx=51277905&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51277905,2025-09-02 05:56:00
헬스케어,[헬스케어서비스] 물류/포장 담당 매니저,솔닥(주),"['서울', '강남구']",경력,학력무관,정규직,내일마감,/zf_user/jobs/relay/view?view_type=search&rec_idx=51468046&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51468046,2025-09-02 05:56:00
헬스케어,[디지털헬스케어] 의료AI 솔루션 임상연구 및 관리,(주)엑소시스템즈,"['경기', '성남시 수정구']",경력 3~10년,대졸↑,정규직·파트,~ 09/08(월),/zf_user/jobs/relay/view?view_type=search&rec_idx=51519053&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51519053,2025-09-02 05:56:00
헬스케어,AI헬스케어스타트업에서 R&D 기획 담당자 채용 (이공계 전공),(주)유비아이리스,"['대전', '서구']",신입·경력,석사↑,정규직·계약직,~ 09/14(일),/zf_user/jobs/relay/view?view_type=search&rec_idx=51315254&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51315254,2025-09-02 05:56:00
헬스케어,[경력]디지털헬스케어서비스 기획 주니어,주식회사 세나클,"['서울', '강남구']",경력 1~3년,학력무관,정규직,~ 10/11(토),/zf_user/jobs/relay/view?view_type=search&rec_idx=51539354&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51539354,2025-09-02 05:56:00
헬스케어,헬스케어연구과제 기획자 모집,(주)어반데이터랩,"['서울', '강남구']",경력3년↑,학력무관,정규직,~ 09/07(일),/zf_user/jobs/relay/view?view_type=search&rec_idx=51251735&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51251735,2025-09-02 05:56:00
헬스케어,[헬스케어/스타트업] 콘텐츠 마케터 채용,(주)엑서체인,"['서울', '강남구']",신입·경력,대졸↑,정규직·계약직,내일마감,/zf_user/jobs/relay/view?view_type=search&rec_idx=51463323&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51463323,2025-09-02 05:56:00
헬스케어,[스포애니 케이디헬스케어] 본사 회계팀 경력직 채용,(주)케이디헬스케어,"['서울', '송파구']",신입·경력,초대졸↑,정규직,~ 10/11(토),/zf_user/jobs/relay/view?view_type=search&rec_idx=51534506&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51534506,2025-09-02 05:56:00
헬스케어,[글로벌헬스케어플랫폼] 회계 담당자,(주)코리아휴먼리소시스,"['서울', '강남구']",경력7년↑,대졸↑,정규직,내일마감,/zf_user/jobs/relay/view?view_type=search&rec_idx=51591795&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51591795,2025-09-02 05:56:00
헬스케어,병원 의원 영업 매니져 (헬스케어솔루션 영업),클라우드호스피탈(주),"['서울', '강남구']",경력무관,학력무관,정규직,~ 09/19(금),/zf_user/jobs/relay/view?view_type=search&rec_idx=51601927&location=ts&searchword=%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4&searchType=search&paid_fl=n&search_uuid=363e309a-264b-401f-9bf0-475b82835ffa,51601927,2025-09-02 05:56:00
